"LATITUDE","LONGITUDE","GEOGRAPHY_NAME","GEOGRAPHY_NAME_TYPE","NUMERIC_VALUE","NUMERIC_VALUE_TYPE","GEOGRAPHIC_POPULATION","NUMERIC_VALUE_FOR_COLORING","OPACITY_VALUE_0_THRU_LT_1","RADIUS_VALUE_0_THRU_100","RECORD_NO","COLOR_NAME"
"43.7412320000","-87.7315160000","Sheboygan city,WI","City","55.0000000000","Weather (NRP)","48327","-55",".35","1","1973","ORANGE"
"28.0769420000","-82.4333190000","University CDP,FL","City","52.0000000000","Weather (NRP)","48436","-52",".44","1","1974","ORANGE"
"40.4437070000","-86.9236160000","West Lafayette city,IN","City","44.0000000000","Weather (NRP)","48551","-44",".68","1","1975","ORANGE"
"32.5843260000","-96.9588980000","Cedar Hill city,TX","City","62.0000000000","Weather (NRP)","48560","-62",".14","1","1976","ORANGE"
"29.4337170000","-94.8926950000","Texas City city,TX","City","53.0000000000","Weather (NRP)","48569","-53",".41","1","1977","ORANGE"
"39.5029520000","-84.3648930000","Middletown city,OH","City","97.0000000000","Weather (NRP)","48621","-97",".09","1","1978","YELLOW"
"33.0419420000","-111.9992590000","Maricopa city,AZ","City","71.0000000000","Weather (NRP)","48629","-71",".87","1","1979","YELLOW"
"35.4768790000","-80.6410170000","Kannapolis city,NC","City","55.0000000000","Weather (NRP)","48630","-55",".35","1","1980","ORANGE"
"43.4199450000","-83.9501720000","Saginaw city,MI","City","62.0000000000","Weather (NRP)","48650","-62",".14","1","1981","ORANGE"
"39.8659560000","-85.9896460000","Lawrence city,IN","City","67.0000000000","Weather (NRP)","48699","-67",".99","1","1982","YELLOW"
"42.7489130000","-84.4824420000","East Lansing city,MI","City","19.0000000000","Weather (NRP)","48729","-19",".43","1","1983","RED"
"42.1970500000","-85.5913950000","Portage city,MI","City","80.0000000000","Weather (NRP)","48774","-80",".60","1","1984","YELLOW"
"42.5640890000","-114.4612140000","Twin Falls city,ID","City","27.0000000000","Weather (NRP)","48951","-27",".19","1","1985","RED"
"40.6506540000","-111.8865680000","Murray city,UT","City","44.0000000000","Weather (NRP)","49105","-44",".68","1","1986","ORANGE"
"41.1828810000","-81.5530080000","Cuyahoga Falls city,OH","City","43.0000000000","Weather (NRP)","49192","-43",".71","1","1987","ORANGE"
"40.2758910000","-76.8850200000","Harrisburg city,PA","City","31.0000000000","Weather (NRP)","49209","-31",".07","1","1988","RED"
"41.6766060000","-86.1653560000","Mishawaka city,IN","City","61.0000000000","Weather (NRP)","49245","-61",".17","1","1989","ORANGE"
"47.0456650000","-122.7952520000","Lacey city,WA","City","10.0000000000","Weather (NRP)","49248","-10",".70","1","1990","RED"
"35.7314880000","-77.9307500000","Wilson city,NC","City","88.0000000000","Weather (NRP)","49272","-88",".36","1","1991","YELLOW"
"32.8458380000","-97.1350760000","Bedford city,TX","City","36.0000000000","Weather (NRP)","49323","-36",".92","1","1992","ORANGE"
"42.7358120000","-73.6753210000","Troy city,NY","City","57.0000000000","Weather (NRP)","49458","-57",".29","1","1993","ORANGE"
"40.0697320000","-82.4249250000","Newark city,OH","City","72.0000000000","Weather (NRP)","49470","-72",".84","1","1994","YELLOW"
"35.9675330000","-86.5253480000","Smyrna town,TN","City","39.0000000000","Weather (NRP)","49552","-39",".83","1","1995","ORANGE"
"34.1385240000","-117.9122530000","Azusa city,CA","City","26.0000000000","Weather (NRP)","49753","-26",".22","1","1996","RED"
"36.1314960000","-97.0744640000","Stillwater city,OK","City","97.0000000000","Weather (NRP)","49952","-97",".09","1","1997","YELLOW"
"29.1863280000","-94.9657580000","Galveston city,TX","City","70.0000000000","Weather (NRP)","50241","-70",".90","1","1998","YELLOW"
"41.4832580000","-81.8011430000","Lakewood city,OH","City","55.0000000000","Weather (NRP)","50259","-55",".35","1","1999","ORANGE"
"41.7606950000","-72.6076460000","East Hartford CDP,CT","City","17.0000000000","Weather (NRP)","50272","-17",".49","1","2000","RED"
"43.2098110000","-77.5720560000","Irondequoit CDP,NY","City","13.0000000000","Weather (NRP)","50302","-13",".61","1","2001","RED"
"40.6154440000","-74.4157750000","Plainfield city,NJ","City","43.0000000000","Weather (NRP)","50362","-43",".71","1","2002","ORANGE"
"37.0752180000","-94.5012590000","Joplin city,MO","City","43.0000000000","Weather (NRP)","50386","-43",".71","1","2003","ORANGE"
"36.4067020000","-97.8698610000","Enid city,OK","City","68.0000000000","Weather (NRP)","50394","-68",".96","1","2004","YELLOW"
"25.9395220000","-80.3092250000","Country Club CDP,FL","City","57.0000000000","Weather (NRP)","50431","-57",".29","1","2005","ORANGE"
"47.7034980000","-116.7938610000","Coeur d'Alene city,ID","City","5.0000000000","Weather (NRP)","50540","-5",".85","1","2006","RED"
"41.7402560000","-111.8417640000","Logan city,UT","City","46.0000000000","Weather (NRP)","50863","-46",".62","1","2007","ORANGE"
"40.9218680000","-98.3587350000","Grand Island city,NE","City","63.0000000000","Weather (NRP)","51147","-63",".11","1","2008","ORANGE"
"28.2266170000","-81.2734820000","St. Cloud city,FL","City","24.0000000000","Weather (NRP)","51158","-24",".28","1","2009","RED"
"42.2991760000","-85.2292670000","Battle Creek city,MI","City","83.0000000000","Weather (NRP)","51316","-83",".51","1","2010","YELLOW"
"38.7997250000","-90.3270760000","Florissant city,MO","City","58.0000000000","Weather (NRP)","51455","-58",".26","1","2011","ORANGE"
"47.4756050000","-122.3446610000","Burien city,WA","City","6.0000000000","Weather (NRP)","51477","-6",".82","1","2012","RED"
"47.0406040000","-122.8950000000","Olympia city,WA","City","4.0000000000","Weather (NRP)","51534","-4",".88","1","2013","RED"
"43.8246850000","-91.2246160000","La Crosse city,WI","City","47.0000000000","Weather (NRP)","51666","-47",".59","1","2014","ORANGE"
"40.5201600000","-74.2713310000","Perth Amboy city,NJ","City","64.0000000000","Weather (NRP)","51678","-64",".08","1","2015","ORANGE"
"42.8848200000","-85.5925400000","Kentwood city,MI","City","36.0000000000","Weather (NRP)","51693","-36",".92","1","2016","ORANGE"
"28.7017010000","-81.5318250000","Apopka city,FL","City","92.0000000000","Weather (NRP)","51800","-92",".24","1","2017","YELLOW"
"41.6915430000","-85.9622480000","Elkhart city,IN","City","60.0000000000","Weather (NRP)","52257","-60",".20","1","2018","ORANGE"
"33.7376350000","-116.3641450000","Palm Desert city,CA","City","25.0000000000","Weather (NRP)","52575","-25",".25","1","2019","RED"
"30.4409890000","-87.1912420000","Pensacola city,FL","City","50.0000000000","Weather (NRP)","52642","-50",".50","1","2020","ORANGE"
"40.7860320000","-74.0095070000","West New York town,NJ","City","49.0000000000","Weather (NRP)","52662","-49",".53","1","2021","ORANGE"
"27.8588830000","-82.7082130000","Pinellas Park city,FL","City","64.0000000000","Weather (NRP)","52857","-64",".08","1","2022","ORANGE"
"35.7664300000","-119.2642210000","Delano city,CA","City","24.0000000000","Weather (NRP)","52886","-24",".28","1","2023","RED"
"42.5343100000","-70.9694430000","Peabody city,MA","City","62.0000000000","Weather (NRP)","52906","-62",".14","1","2024","ORANGE"
"33.0021420000","-80.1795890000","Summerville town,SC","City","26.0000000000","Weather (NRP)","53037","-26",".22","1","2025","RED"
"36.0761280000","-79.4683000000","Burlington city,NC","City","70.0000000000","Weather (NRP)","53063","-70",".90","1","2026","YELLOW"
"32.5993490000","-96.8629410000","DeSoto city,TX","City","49.0000000000","Weather (NRP)","53090","-49",".53","1","2027","ORANGE"
"38.5543680000","-121.5486630000","West Sacramento city,CA","City","1.0000000000","Weather (NRP)","53151","-1",".97","1","2028","RED"
"38.4362550000","-78.8733030000","Harrisonburg city,VA","City","55.0000000000","Weather (NRP)","53273","-55",".35","1","2029","ORANGE"
"41.1544160000","-95.9433630000","Bellevue city,NE","City","42.0000000000","Weather (NRP)","53324","-42",".74","1","2030","ORANGE"
"36.5198940000","-82.5446400000","Kingsport city,TN","City","5.0000000000","Weather (NRP)","53376","-5",".85","1","2031","RED"
"34.0335710000","-117.0429220000","Yucaipa city,CA","City","6.0000000000","Weather (NRP)","53416","-6",".82","1","2032","RED"
"44.6269280000","-123.0967410000","Albany city,OR","City",".0000000000","Weather (NRP)","53521","0",".99","1","2033","RED"
"42.4210050000","-70.9903600000","Revere city,MA","City","68.0000000000","Weather (NRP)","53692","-68",".96","1","2034","YELLOW"
"36.9196080000","-121.7702500000","Watsonville city,CA","City",".0000000000","Weather (NRP)","53800","0",".99","1","2035","RED"
"41.3727780000","-82.1080090000","Elyria city,OH","City","36.0000000000","Weather (NRP)","53821","-36",".92","1","2036","ORANGE"
"34.9510050000","-89.9776690000","Southaven city,MS","City","38.0000000000","Weather (NRP)","54152","-38",".86","1","2037","ORANGE"
"33.6806670000","-84.1452500000","Stonecrest city,GA","City","42.0000000000","Weather (NRP)","54202","-42",".74","1","2038","ORANGE"
"34.0688800000","-118.0826800000","Rosemead city,CA","City","9.0000000000","Weather (NRP)","54282","-9",".73","1","2039","RED"
"33.8354870000","-116.4631030000","Cathedral City city,CA","City","27.0000000000","Weather (NRP)","54357","-27",".19","1","2040","RED"
"34.5729950000","-86.9899010000","Decatur city,AL","City","29.0000000000","Weather (NRP)","54478","-29",".13","1","2041","RED"
"34.4998090000","-114.3109430000","Lake Havasu City city,AZ","City","86.0000000000","Weather (NRP)","54495","-86",".42","1","2042","YELLOW"
"33.8988830000","-118.1666290000","Paramount city,CA","City","7.0000000000","Weather (NRP)","54513","-7",".79","1","2043","RED"
"40.0897660000","-85.6894490000","Anderson city,IN","City","76.0000000000","Weather (NRP)","54513","-76",".72","1","2044","YELLOW"
"35.9693220000","-77.8037830000","Rocky Mount city,NC","City","85.0000000000","Weather (NRP)","54548","-85",".45","1","2045","YELLOW"
"34.0545250000","-117.3250290000","Colton city,CA","City","3.0000000000","Weather (NRP)","54580","-3",".91","1","2046","RED"
"41.2721210000","-72.9674970000","West Haven city,CT","City","14.0000000000","Weather (NRP)","54763","-14",".58","1","2047","RED"
"39.1530600000","-119.7473680000","Carson City,NV","City","11.0000000000","Weather (NRP)","54773","-11",".67","1","2048","RED"
"43.6458800000","-116.6593360000","Caldwell city,ID","City","14.0000000000","Weather (NRP)","54887","-14",".58","1","2049","RED"
"40.5213270000","-88.9887380000","Normal town,IL","City","93.0000000000","Weather (NRP)","54891","-93",".21","1","2050","YELLOW"
"34.1134730000","-117.1657290000","Highland city,CA","City","3.0000000000","Weather (NRP)","55049","-3",".91","1","2051","RED"
"29.8334020000","-93.9663200000","Port Arthur city,TX","City","43.0000000000","Weather (NRP)","55109","-43",".71","1","2052","ORANGE"
"39.1883070000","-96.6058640000","Manhattan city,KS","City","97.0000000000","Weather (NRP)","55290","-97",".09","1","2053","YELLOW"
"40.7043740000","-73.6194450000","Hempstead village,NY","City","64.0000000000","Weather (NRP)","55300","-64",".08","1","2054","ORANGE"
"39.6959910000","-84.1504370000","Kettering city,OH","City","46.0000000000","Weather (NRP)","55390","-46",".62","1","2055","ORANGE"
"41.8433330000","-87.7909260000","Berwyn city,IL","City","57.0000000000","Weather (NRP)","55407","-57",".29","1","2056","ORANGE"
"42.1775860000","-72.5701890000","Chicopee city,MA","City","27.0000000000","Weather (NRP)","55421","-27",".19","1","2057","RED"
"42.8722230000","-112.4645240000","Pocatello city,ID","City","13.0000000000","Weather (NRP)","55525","-13",".61","1","2058","RED"
"32.9068600000","-111.7623400000","Casa Grande city,AZ","City","68.0000000000","Weather (NRP)","55653","-68",".96","1","2059","YELLOW"
"32.8493660000","-97.0785920000","Euless city,TX","City","41.0000000000","Weather (NRP)","55763","-41",".77","1","2060","ORANGE"
"42.3356710000","-83.2888320000","Dearborn Heights city,MI","City","48.0000000000","Weather (NRP)","55857","-48",".56","1","2061","ORANGE"
"26.3550110000","-81.7842340000","Bonita Springs city,FL","City","13.0000000000","Weather (NRP)","55902","-13",".61","1","2062","RED"
"41.7138850000","-87.7527770000","Oak Lawn village,IL","City","39.0000000000","Weather (NRP)","55936","-39",".83","1","2063","ORANGE"
"40.4866770000","-74.4444140000","New Brunswick city,NJ","City","39.0000000000","Weather (NRP)","55960","-39",".83","1","2064","ORANGE"
"30.8501260000","-83.2788330000","Valdosta city,GA","City","51.0000000000","Weather (NRP)","56095","-51",".47","1","2065","ORANGE"
"25.7069460000","-80.4115950000","Kendale Lakes CDP,FL","City","56.0000000000","Weather (NRP)","56182","-56",".32","1","2066","ORANGE"
"25.7563210000","-80.4025590000","Tamiami CDP,FL","City","63.0000000000","Weather (NRP)","56225","-63",".11","1","2067","ORANGE"
"36.3274180000","-119.6548860000","Hanford city,CA","City","73.0000000000","Weather (NRP)","56475","-73",".81","1","2068","YELLOW"
"47.9212910000","-97.0893300000","Grand Forks city,ND","City","67.0000000000","Weather (NRP)","56500","-67",".99","1","2069","YELLOW"
"27.4897980000","-82.5768040000","Bradenton city,FL","City","91.0000000000","Weather (NRP)","56551","-91",".27","1","2070","YELLOW"
"27.3382570000","-82.5437210000","Sarasota city,FL","City","86.0000000000","Weather (NRP)","56919","-86",".42","1","2071","YELLOW"
"36.3072940000","-86.5988910000","Hendersonville city,TN","City","37.0000000000","Weather (NRP)","57083","-37",".89","1","2072","ORANGE"
"41.9033240000","-71.0949870000","Taunton city,MA","City","60.0000000000","Weather (NRP)","57124","-60",".20","1","2073","ORANGE"
"35.4587520000","-97.3745700000","Midwest City city,OK","City","37.0000000000","Weather (NRP)","57288","-37",".89","1","2074","ORANGE"
"39.6029900000","-86.1085050000","Greenwood city,IN","City","33.0000000000","Weather (NRP)","57764","-33",".01","1","2075","RED"
"26.2480370000","-80.2111690000","Margate city,FL","City","52.0000000000","Weather (NRP)","58023","-52",".44","1","2076","ORANGE"
"44.5699490000","-123.2782850000","Corvallis city,OR","City","50.0000000000","Weather (NRP)","58028","-50",".50","1","2077","ORANGE"
"40.4640110000","-86.1273490000","Kokomo city,IN","City","99.0000000000","Weather (NRP)","58145","-99",".03","1","2078","YELLOW"
"42.4989010000","-90.7072580000","Dubuque city,IA","City","46.0000000000","Weather (NRP)","58196","-46",".62","1","2079","ORANGE"
"33.9792480000","-118.2174380000","Huntington Park city,CA","City","7.0000000000","Weather (NRP)","58353","-7",".79","1","2080","RED"
"42.8421010000","-106.3205240000","Casper city,WY","City","33.0000000000","Weather (NRP)","58446","-33",".01","1","2081","RED"
"42.0343980000","-87.9011360000","Des Plaines city,IL","City","64.0000000000","Weather (NRP)","58673","-64",".08","1","2082","ORANGE"
"47.5025180000","-111.2999700000","Great Falls city,MT","City","42.0000000000","Weather (NRP)","58835","-42",".74","1","2083","ORANGE"
"39.9281820000","-83.8008850000","Springfield city,OH","City","49.0000000000","Weather (NRP)","59132","-49",".53","1","2084","ORANGE"
"29.1775100000","-82.1510250000","Ocala city,FL","City","71.0000000000","Weather (NRP)","59267","-71",".87","1","2085","YELLOW"
"40.0420610000","-76.3009900000","Lancaster city,PA","City","92.0000000000","Weather (NRP)","59433","-92",".24","1","2086","YELLOW"
"42.4930430000","-82.8909010000","St. Clair Shores city,MI","City","29.0000000000","Weather (NRP)","59528","-29",".13","1","2087","RED"
"37.7571720000","-87.1173980000","Owensboro city,KT","City","61.0000000000","Weather (NRP)","59536","-61",".17","1","2088","ORANGE"
"32.7694950000","-117.0219230000","La Mesa city,CA","City",".0000000000","Weather (NRP)","59556","0",".99","1","2089","RED"
"41.5367770000","-72.7945430000","Meriden city,CT","City","43.0000000000","Weather (NRP)","59676","-43",".71","1","2090","ORANGE"
"36.0635420000","-119.0336000000","Porterville city,CA","City","66.0000000000","Weather (NRP)","59697","-66",".02","1","2091","ORANGE"
"28.7894250000","-81.2756240000","Sanford city,FL","City","91.0000000000","Weather (NRP)","59700","-91",".27","1","2092","YELLOW"
"33.8944170000","-118.3075220000","Gardena city,CA","City","1.0000000000","Weather (NRP)","59709","-1",".97","1","2093","RED"
"38.6711600000","-121.7500430000","Woodland city,CA","City","10.0000000000","Weather (NRP)","59710","-10",".70","1","2094","RED"
"42.6492280000","-83.2873630000","Pontiac city,MI","City","33.0000000000","Weather (NRP)","59955","-33",".01","1","2095","RED"
"43.0071860000","-88.0289860000","West Allis city,WI","City","35.0000000000","Weather (NRP)","60025","-35",".95","1","2096","ORANGE"
"39.4650070000","-74.9971150000","Vineland city,NJ","City","18.0000000000","Weather (NRP)","60034","-18",".46","1","2097","RED"
"47.1640920000","-122.5281060000","Lakewood city,WA","City","4.0000000000","Weather (NRP)","60111","-4",".88","1","2098","RED"
"40.6569480000","-111.9493240000","Taylorsville city,UT","City","45.0000000000","Weather (NRP)","60138","-45",".65","1","2099","ORANGE"
"41.6815780000","-72.9407490000","Bristol city,CT","City","61.0000000000","Weather (NRP)","60218","-61",".17","1","2100","ORANGE"
